year,session,title,abstract,author,doi
2011,N/A,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays.,N/A,"Basak Alper,Tobias Höllerer,JoAnn Kuchera-Morin,Angus G. Forbes",https://doi.org/10.1109/TVCG.2011.234
2011,N/A,In Situ Exploration of Large Dynamic Networks.,N/A,"Steffen Hadlak,Hans-Jörg Schulz,Heidrun Schumann",https://doi.org/10.1109/TVCG.2011.213
2011,N/A,Parallel Edge Splatting for Scalable Dynamic Graph Visualization.,N/A,"Michael Burch,Corinna Vehlow,Fabian Beck,Stephan Diehl,Daniel Weiskopf",https://doi.org/10.1109/TVCG.2011.226
2011,N/A,Divided Edge Bundling for Directional Network Data.,N/A,"David Selassie,Brandon Heller,Jeffrey Heer",https://doi.org/10.1109/TVCG.2011.190
2011,N/A,Skeleton-Based Edge Bundling for Graph Visualization.,N/A,"Ozan Ersoy,Christophe Hurter,Fernando Vieira Paulovich,Gabriel Cantareiro,Alexandru Telea",https://doi.org/10.1109/TVCG.2011.233
2011,N/A,BirdVis: Visualizing and Understanding Bird Populations.,N/A,"Nivan Ferreira,Lauro Didier Lins,Daniel Fink,Steve Kelling,Christopher Wood,Juliana Freire,Cláudio T. Silva",https://doi.org/10.1109/TVCG.2011.176
2011,N/A,BallotMaps: Detecting Name Bias in Alphabetically Ordered Ballot Papers.,N/A,"Jo Wood,Donia Badawood,Jason Dykes,Aidan Slingsby",https://doi.org/10.1109/TVCG.2011.174
2011,N/A,Sequence Surveyor: Leveraging Overview for Scalable Genomic Alignment Visualization.,N/A,"Danielle Albers,Colin N. Dewey,Michael Gleicher",https://doi.org/10.1109/TVCG.2011.232
2011,N/A,Visualization of Parameter Space for Image Analysis.,N/A,"A. Johannes Pretorius,Mark-Anthony Bray,Anne E. Carpenter,Roy A. Ruddle",https://doi.org/10.1109/TVCG.2011.253
2011,N/A,TextFlow: Towards Better Understanding of Evolving Topics in Text.,N/A,"Weiwei Cui,Shixia Liu,Li Tan,Conglei Shi,Yangqiu Song,Zekai Gao,Huamin Qu,Xin Tong",https://doi.org/10.1109/TVCG.2011.239
2011,N/A,Exploratory Analysis of Time-Series with ChronoLenses.,N/A,"Jian Zhao,Fanny Chevalier,Emmanuel Pietriga,Ravin Balakrishnan",https://doi.org/10.1109/TVCG.2011.195
2011,N/A,CloudLines: Compact Display of Event Episodes in Multiple Time-Series.,N/A,"Milos Krstajic,Enrico Bertini,Daniel A. Keim",https://doi.org/10.1109/TVCG.2011.179
2011,N/A,"Evaluation of Traditional, Orthogonal, and Radial Tree Diagrams by an Eye Tracking Study.",N/A,"Michael Burch,Natalia Konevtsova,Julian Heinrich,Markus Höferlin,Daniel Weiskopf",https://doi.org/10.1109/TVCG.2011.193
2011,N/A,TreeNetViz: Revealing Patterns of Networks over Tree Structures.,N/A,"Liang Gou,Xiaolong (Luke) Zhang",https://doi.org/10.1109/TVCG.2011.247
2011,N/A,Improved Similarity Trees and their Application to Visual Data Classification.,N/A,"Jose Gustavo Paiva,Laura Florian,Hélio Pedrini,Guilherme P. Telles,Rosane Minghim",https://doi.org/10.1109/TVCG.2011.212
2011,N/A,A Study on Dual-Scale Data Charts.,N/A,"Petra Isenberg,Anastasia Bezerianos,Pierre Dragicevic,Jean-Daniel Fekete",https://doi.org/10.1109/TVCG.2011.160
2011,N/A,Evaluation of Artery Visualizations for Heart Disease Diagnosis.,N/A,"Michelle Borkin,Krzysztof Gajos,Amanda Peters Randles,Dimitris Mitsouras,Simone Melchionna,Frank J. Rybicki,Charles L. Feldman,Hanspeter Pfister",https://doi.org/10.1109/TVCG.2011.192
2011,N/A,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback.,N/A,"Johnny Rodgers,Lyn Bartram",https://doi.org/10.1109/TVCG.2011.196
2011,N/A,Human-Centered Approaches in Geovisualization Design: Investigating Multiple Methods Through a Long-Term Case Study.,N/A,"David Lloyd,Jason Dykes",https://doi.org/10.1109/TVCG.2011.209
2011,N/A,Visual Thinking In Action: Visualizations As Used On Whiteboards.,N/A,"Jagoda Walny,Sheelagh Carpendale,Nathalie Henry Riche,Gina Venolia,Philip Fawcett",https://doi.org/10.1109/TVCG.2011.251
2011,N/A,Composite Density Maps for Multivariate Trajectories.,N/A,"Roeland Scheepens,Niels Willems,Huub van de Wetering,Gennady L. Andrienko,Natalia V. Andrienko,Jarke J. van Wijk",https://doi.org/10.1109/TVCG.2011.181
2011,N/A,Focus+Context Metro Maps.,N/A,"Yu-Shuen Wang,Ming-Te Chi",https://doi.org/10.1109/TVCG.2011.205
2011,N/A,Flow Map Layout via Spiral Trees.,N/A,"Kevin Buchin,Bettina Speckmann,Kevin Verbeek",https://doi.org/10.1109/TVCG.2011.202
2011,N/A,Exploring Uncertainty in Geodemographics with Interactive Graphics.,N/A,"Aidan Slingsby,Jason Dykes,Jo Wood",https://doi.org/10.1109/TVCG.2011.197
2011,N/A,Drawing Road Networks with Focus Regions.,N/A,"Jan-Henrik Haunert,Leon Sering",https://doi.org/10.1109/TVCG.2011.191
2011,N/A,Local Affine Multidimensional Projection.,N/A,"Paulo Joia,Danilo Barbosa Coimbra,José Alberto Cuminato,Fernando Vieira Paulovich,Luis Gustavo Nonato",https://doi.org/10.1109/TVCG.2011.220
2011,N/A,"Angular Histograms: Frequency-Based Visualizations for Large, High Dimensional Data.",N/A,"Zhao Geng,Zhenmin Peng,Robert S. Laramee,Jonathan C. Roberts,Rick Walker",https://doi.org/10.1109/TVCG.2011.166
2011,N/A,DICON: Interactive Visual Analysis of Multidimensional Clusters.,N/A,"Nan Cao,David Gotz,Jimeng Sun,Huamin Qu",https://doi.org/10.1109/TVCG.2011.188
2011,N/A,Brushing Dimensions - A Dual Visual Analysis Model for High-Dimensional Data.,N/A,"Cagatay Turkay,Peter Filzmoser,Helwig Hauser",https://doi.org/10.1109/TVCG.2011.178
2011,N/A,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots.,N/A,"Christophe Hurter,Alexandru Telea,Ozan Ersoy",https://doi.org/10.1109/TVCG.2011.223
2012,N/A,Editor's Note.,N/A,Ming C. Lin,https://doi.org/10.1109/TVCG.2012.9
2012,N/A,Editor's Note.,N/A,Ming C. Lin,https://doi.org/10.1109/TVCG.2012.8
2012,N/A,Guest Editor's Introduction: Special Section on the Eurographics Symposium on Parallel Graphics and Visualization (EGPGV).,N/A,"James P. Ahrens,Kurt Debattista",https://doi.org/10.1109/TVCG.2012.10
2012,N/A,Raytracing Dynamic Scenes on the GPU Using Grids.,N/A,"Sashidhar Guntury,P. J. Narayanan",https://doi.org/10.1109/TVCG.2011.46
2012,N/A,"Hybrid Parallelism for Volume Rendering on Large-, Multi-, and Many-Core Systems.",N/A,"Mark Howison,E. Wes Bethel,Hank Childs",https://doi.org/10.1109/TVCG.2011.24
2012,N/A,Drawing-Based Procedural Modeling of Chinese Architectures.,N/A,"Fei Hou,Yue Qi,Hong Qin",https://doi.org/10.1109/TVCG.2011.22
2012,N/A,Shape Measures for Triangles.,N/A,Gerald E. Farin,https://doi.org/10.1109/TVCG.2010.256
2012,N/A,Fast Construction of SAH BVHs on the Intel Many Integrated Core (MIC) Architecture.,N/A,Ingo Wald,https://doi.org/10.1109/TVCG.2010.251
2012,N/A,Video Painting Based on a Stabilized Time-Varying Flow Field.,N/A,"Jong-Chul Yoon,In-Kwon Lee,Henry Kang",https://doi.org/10.1109/TVCG.2011.47
2012,N/A,A Framework for 3D Model-Based Visual Tracking Using a GPU-Accelerated Particle Filter.,N/A,"James Anthony Brown,David W. Capson",https://doi.org/10.1109/TVCG.2011.34
2012,N/A,"Graph Drawing Aesthetics - Created by Users, Not Algorithms.",N/A,"Helen C. Purchase,Christopher Pilcher,Beryl Plimmer",https://doi.org/10.1109/TVCG.2010.269
2012,N/A,EventRiver: Visually Exploring Text Collections with Temporal References.,N/A,"Dongning Luo,Jing Yang,Milos Krstajic,William Ribarsky,Daniel A. Keim",https://doi.org/10.1109/TVCG.2010.225
2012,N/A,Visual Reasoning about Social Networks Using Centrality Sensitivity.,N/A,"Carlos D. Correa,Tarik Crnovrsanin,Kwan-Liu Ma",https://doi.org/10.1109/TVCG.2010.260
2012,N/A,Modified Dendrogram of Attribute Space for Multidimensional Transfer Function Design.,N/A,"Lei Wang,Xin Zhao,Arie E. Kaufman",https://doi.org/10.1109/TVCG.2011.23
2012,N/A,Automated Illustration of Molecular Flexibility.,N/A,"Aaron Bryden,George N. Phillips Jr.,Michael Gleicher",https://doi.org/10.1109/TVCG.2010.250
2012,N/A,Output-Sensitive Construction of Reeb Graphs.,N/A,"Harish Doraiswamy,Vijay Natarajan",https://doi.org/10.1109/TVCG.2011.37
2012,N/A,The Topological Effects of Smoothing.,N/A,"Sohail Shafii,Scott E. Dillard,Mario Hlawitschka,Bernd Hamann",https://doi.org/10.1109/TVCG.2011.74
2012,N/A,Restoration of Brick and Stone Relief from Single Rubbing Images.,N/A,"Zhuwen Li,Song Wang,Jinhui Yu,Kwan-Liu Ma",https://doi.org/10.1109/TVCG.2011.26
2012,N/A,Visualizing Nonmanifold and Singular Implicit Surfaces with Point Clouds.,N/A,"Ronald J. Balsys,Dirk J. Harbinson,Kevin G. Suffern",https://doi.org/10.1109/TVCG.2011.79
2012,N/A,Interactive Image Segmentation Based on Level Sets of Probabilities.,N/A,"Yugang Liu,Yizhou Yu",https://doi.org/10.1109/TVCG.2011.77
2012,N/A,A Neuron Membrane Mesh Representation for Visualization of Electrophysiological Simulations.,N/A,"Sebastien Lasserre,Juan Hernando,Sean L. Hill,Felix Schürmann,Pedro de Miguel Anasagasti,Georges Abou Jaoudé,Henry Markram",https://doi.org/10.1109/TVCG.2011.55
2012,N/A,Cubical Mass-Spring Model Design Based on a Tensile Deformation Test and Nonlinear Material Model.,N/A,"Gaizka San Vicente,Iker Aguinaga,Juan Tomas Celigueta",https://doi.org/10.1109/TVCG.2011.32
2012,N/A,A Survey of Nonlinear Prefiltering Methods for Efficient and Accurate Surface Shading.,N/A,"Eric Bruneton,Fabrice Neyret",https://doi.org/10.1109/TVCG.2011.81
2012,N/A,Direct-to-Indirect Acoustic Radiance Transfer.,N/A,"Lakulish Antani,Anish Chandak,Micah T. Taylor,Dinesh Manocha",https://doi.org/10.1109/TVCG.2011.76
2012,N/A,On Mesh-Free Valley Surface Extraction with Application to Low Frequency Sound Simulation.,N/A,"Harald Obermaier,Jan Mohring,Eduard Deines,Martin Hering-Bertram,Hans Hagen",https://doi.org/10.1109/TVCG.2011.98
2012,N/A,Mesh-Driven Vector Field Clustering and Visualization: An Image-Based Approach.,N/A,"Zhenmin Peng,Edward Grundy,Robert S. Laramee,Guoning Chen,Nick Croft",https://doi.org/10.1109/TVCG.2011.25
2012,N/A,Interactive Curvilinear Reformatting in Native Space.,N/A,"Shin-Ting Wu,Clarissa L. Yasuda,Fernando Cendes",https://doi.org/10.1109/TVCG.2011.40
2012,N/A,Data Visualization Optimization via Computational Modeling of Perception.,N/A,"Daniel Pineo,Colin Ware",https://doi.org/10.1109/TVCG.2011.52
2012,N/A,Exact and Approximate Area-Proportional Circular Venn and Euler Diagrams.,N/A,Leland Wilkinson,https://doi.org/10.1109/TVCG.2011.56
2012,N/A,DVV: A Taxonomy for Mixed Reality Visualization in Image Guided Surgery.,N/A,"Marta Kersten-Oertel,Pierre Jannin,D. Louis Collins",https://doi.org/10.1109/TVCG.2011.50
2012,N/A,Editor's Note.,N/A,Ming C. Lin,https://doi.org/10.1109/TVCG.2012.19
2012,N/A,Guest Editors' Introduction: Special Section on ACM VRST.,N/A,"Taku Komura,Qunsheng Peng,George Baciu,Rynson W. H. Lau",https://doi.org/10.1109/TVCG.2012.20
2012,N/A,Design and Application of Real-Time Visual Attention Model for the Exploration of 3D Virtual Environments.,N/A,"Sébastien Hillaire,Anatole Lécuyer,Tony Regia-Corte,Rémi Cozot,Jérôme Royan,Gaspard Breton",https://doi.org/10.1109/TVCG.2011.154
2012,N/A,Integrality and Separability of Multitouch Interaction Techniques in 3D Manipulation Tasks.,N/A,"Anthony Martinet,Géry Casiez,Laurent Grisoni",https://doi.org/10.1109/TVCG.2011.129
2012,N/A,Autocalibration of Multiprojector CAVE-Like Immersive Environments.,N/A,"Behzad Sajadi,Aditi Majumder",https://doi.org/10.1109/TVCG.2011.271
2012,N/A,Simulating and Evaluating the Local Behavior of Small Pedestrian Groups.,N/A,"Ioannis Karamouzas,Mark H. Overmars",https://doi.org/10.1109/TVCG.2011.133
2012,N/A,Streamline Embedding for 3D Vector Field Exploration.,N/A,"Christian Rössl,Holger Theisel",https://doi.org/10.1109/TVCG.2011.78
2012,N/A,Time-Varying Data Visualization Using Functional Representations.,N/A,"Yun Jang,David S. Ebert,Kelly P. Gaither",https://doi.org/10.1109/TVCG.2011.54
2012,N/A,"Automated Construction of Low-Resolution, Texture-Mapped, Class-Optimal Meshes.",N/A,"Ankur Patel,William A. P. Smith",https://doi.org/10.1109/TVCG.2011.101
2012,N/A,Efficient Visibility Encoding for Dynamic Illumination in Direct Volume Rendering.,N/A,"Joel Kronander,Daniel Jönsson,Joakim Löw,Patric Ljung,Anders Ynnerman,Jonas Unger",https://doi.org/10.1109/TVCG.2011.35
2012,N/A,Flow-Based Local Optimization for Image-to-Geometry Projection.,N/A,"Matteo Dellepiane,Ricardo Marroquim,Marco Callieri,Paolo Cignoni,Roberto Scopigno",https://doi.org/10.1109/TVCG.2011.75
2012,N/A,AniPaint: Interactive Painterly Animation from Video.,N/A,"Peter O'Donovan,Aaron Hertzmann",https://doi.org/10.1109/TVCG.2011.51
2012,N/A,The Squash-and-Stretch Stylization for Character Motions.,N/A,"Ji-yong Kwon,In-Kwon Lee",https://doi.org/10.1109/TVCG.2011.48
2012,N/A,Example-Based Automatic Music-Driven Conventional Dance Motion Synthesis.,N/A,"Rukun Fan,Songhua Xu,Weidong Geng",https://doi.org/10.1109/TVCG.2011.73
2012,N/A,Constraint Fluids.,N/A,"Kenneth Bodin,Claude Lacoursière,Martin Servin",https://doi.org/10.1109/TVCG.2011.29
2012,N/A,Message from the Editor-in-Chief.,N/A,Ming C. Lin,https://doi.org/10.1109/TVCG.2012.50
2012,N/A,Message from the Paper Chairs and Guest Editors.,N/A,"Sabine Coquillart,Steven Feiner,Kiyoshi Kiyokawa",https://doi.org/10.1109/TVCG.2012.51
2012,N/A,"Keynote Speaker: Taking the ""Virtual"" Out of Virtual Reality.",N/A,Carlo H. Séquin,https://doi.org/10.1109/TVCG.2012.49
2012,N/A,Capstone Speaker.,N/A,Jim Blascovich,https://doi.org/10.1109/TVCG.2012.38
2012,N/A,Banquet Speaker: What's Next?: The Third Wave in Computer Graphics and Interactive Techniques.,N/A,David J. Kasik,https://doi.org/10.1109/TVCG.2012.37
2012,N/A,On Delay Adjustment for Dynamic Load Balancing in Distributed Virtual Environments.,N/A,"Yunhua Deng,Rynson W. H. Lau",https://doi.org/10.1109/TVCG.2012.52
2012,N/A,Redirecting Walking and Driving for Natural Navigation in Immersive Virtual Environments.,N/A,"Gerd Bruder,Victoria Interrante,Lane Phillips,Frank Steinicke",https://doi.org/10.1109/TVCG.2012.55
2012,N/A,Walking in a Cube: Novel Metaphors for Safely Navigating Large Virtual Environments in Restricted Real Workspaces.,N/A,"Gabriel Cirio,Peter Vangorp,Emmanuelle Chapoulie,Maud Marchal,Anatole Lécuyer,George Drettakis",https://doi.org/10.1109/TVCG.2012.60
2012,N/A,Impossible Spaces: Maximizing Natural Walking in Virtual Environments with Self-Overlapping Architecture.,N/A,"Evan A. Suma,Zachary Lipps,Samantha L. Finkelstein,David M. Krum,Mark T. Bolas",https://doi.org/10.1109/TVCG.2012.47
2012,N/A,Extended Overview Techniques for Outdoor Augmented Reality.,N/A,"Eduardo E. Veas,Raphaël Grasset,Ernst Kruijff,Dieter Schmalstieg",https://doi.org/10.1109/TVCG.2012.44
2012,N/A,Online Tracking of Outdoor Lighting Variations for Augmented Reality with Moving Cameras.,N/A,"Yanli Liu,Xavier Granier",https://doi.org/10.1109/TVCG.2012.53
2012,N/A,The Right View from the Wrong Location: Depth Perception in Stereoscopic Multi-User Virtual Environments.,N/A,"Brice Pollock,Melissa Burton,Jonathan W. Kelly,Stephen B. Gilbert,Eliot Winer",https://doi.org/10.1109/TVCG.2012.58
2012,N/A,Geometric Calibration of Head-Mounted Displays and its Effects on Distance Estimation.,N/A,"Falko Kellner,Benjamin Bolte,Gerd Bruder,Ulrich Rautenberg,Frank Steinicke,Markus Lappe,Reinhard Koch",https://doi.org/10.1109/TVCG.2012.45
2012,N/A,Effects of Immersion on Visual Analysis of Volume Data.,N/A,"Bireswar Laha,Kriti Sensharma,James D. Schiffbauer,Doug A. Bowman",https://doi.org/10.1109/TVCG.2012.42
2012,N/A,Effective Replays and Summarization of Virtual Experiences.,N/A,"Kevin Ponto,Joe Kohlmann,Michael Gleicher",https://doi.org/10.1109/TVCG.2012.41
2012,N/A,Haptic Palpation for Medical Simulation in Virtual Environments.,N/A,"Sebastian Ullrich,Torsten W. Kuhlen",https://doi.org/10.1109/TVCG.2012.46
2012,N/A,Evaluating Display Fidelity and Interaction Fidelity in a Virtual Reality Game.,N/A,"Ryan P. McMahan,Doug A. Bowman,David J. Zielinski,Rachael B. Brady",https://doi.org/10.1109/TVCG.2012.43
2012,N/A,Dense and Dynamic 3D Selection for Game-Based Virtual Environments.,N/A,"Jeffrey Cashion,Chadwick A. Wingrave,Joseph J. LaViola Jr.",https://doi.org/10.1109/TVCG.2012.40
2012,N/A,Scanning 3D Full Human Bodies Using Kinects.,N/A,"Jing Tong,Jin Zhou,Ligang Liu,Zhigeng Pan,Hao Yan",https://doi.org/10.1109/TVCG.2012.56
2012,N/A,Interactive 3D Model Acquisition and Tracking of Building Block Structures.,N/A,"Andrew Miller,Brandyn White,Emiko Charbonneau,Zach Kanzler,Joseph J. LaViola Jr.",https://doi.org/10.1109/TVCG.2012.48
2012,N/A,Visual Readability Analysis: How to Make Your Writings Easier to Read.,N/A,"Daniela Oelke,David Spretke,Andreas Stoffel,Daniel A. Keim",https://doi.org/10.1109/TVCG.2011.266
2012,N/A,Identifying Place Histories from Activity Traces with an Eye to Parameter Impact.,N/A,"Gennady L. Andrienko,Natalia V. Andrienko,Martin Mladenov,Michael Mock,Christian Pölitz",https://doi.org/10.1109/TVCG.2011.153
2012,N/A,Co-Located Collaborative Visual Analytics around a Tabletop Display.,N/A,"Petra Isenberg,Danyel Fisher,Sharoda A. Paul,Meredith Ringel Morris,Kori Inkpen,Mary Czerwinski",https://doi.org/10.1109/TVCG.2011.287
2012,N/A,Restricted Trivariate Polycube Splines for Volumetric Data Modeling.,N/A,"Kexiang Wang,Xin Li,Bo Li,Huanhuan Xu,Hong Qin",https://doi.org/10.1109/TVCG.2011.102
2012,N/A,Maintaining Large Time Steps in Explicit Finite Element Simulations Using Shape Matching.,N/A,"Basil Fierz,Jonas Spillmann,Iker Aguinaga,Matthias Harders",https://doi.org/10.1109/TVCG.2011.105
2012,N/A,Human Motion Retrieval from Hand-Drawn Sketch.,N/A,"Min-Wen Chao,Chao-Hung Lin,Jackie Assa,Tong-Yee Lee",https://doi.org/10.1109/TVCG.2011.53
2012,N/A,Simulating Multiple Character Interactions with Collaborative and Adversarial Goals.,N/A,"Hubert Pak Ho Shum,Taku Komura,Shuntaro Yamazaki",https://doi.org/10.1109/TVCG.2010.257
2012,N/A,Direct Isosurface Visualization of Hex-Based High-Order Geometry and Attribute Representations.,N/A,"Tobias Martin,Elaine Cohen,Mike Kirby",https://doi.org/10.1109/TVCG.2011.103
2012,N/A,Morse Set Classification and Hierarchical Refinement Using Conley Index.,N/A,"Guoning Chen,Qingqing Deng,Andrzej Szymczak,Robert S. Laramee,Eugene Zhang",https://doi.org/10.1109/TVCG.2011.107
2012,N/A,A 2D Flow Visualization User Study Using Explicit Flow Synthesis and Implicit Task Design.,N/A,"Zhanping Liu,Shangshu Cai,J. Edward Swan II,Robert J. Moorhead II,Joel P. Martin,T. J. Jankun-Kelly",https://doi.org/10.1109/TVCG.2011.110
2012,N/A,A Space-Filling Visualization Technique for Multivariate Small-World Graphs.,N/A,"Pak Chung Wong,Harlan Foote,Patrick Mackey,George Chin Jr.,Zhenyu Huang,James J. Thomas",https://doi.org/10.1109/TVCG.2011.99
2012,N/A,Ambiguity-Free Edge-Bundling for Interactive Graph Visualization.,N/A,"Sheng-Jie Luo,Chun-Liang Liu,Bing-Yu Chen,Kwan-Liu Ma",https://doi.org/10.1109/TVCG.2011.104
2012,N/A,Design and Evaluation of MagnetViz - A Graph Visualization Tool.,N/A,"Andre Suslik Spritzer,Carla M. D. S. Freitas",https://doi.org/10.1109/TVCG.2011.106
2012,N/A,Guest Editor's Introduction: Special Section on the Eurographics Symposium on Parallel Graphics and Visualization (EGPGV).,N/A,"Renato Pajarola,Kun Zhou",https://doi.org/10.1109/TVCG.2012.101
2012,N/A,ISP: An Optimal Out-of-Core Image-Set Processing Streaming Architecture for Parallel Heterogeneous Systems.,N/A,"Linh K. Ha,Jens H. Krüger,João Luiz Dihl Comba,Cláudio T. Silva,Sarang C. Joshi",https://doi.org/10.1109/TVCG.2012.32
2012,N/A,Parallel Computational Steering for HPC Applications Using HDF5 Files in Distributed Shared Memory.,N/A,"John Biddiscombe,Jérome Soumagne,Guillaume Oger,David Guibert,Jean-Guillaume Piccinali",https://doi.org/10.1109/TVCG.2012.63
2012,N/A,Hexagonal Global Parameterization of Arbitrary Surfaces.,N/A,"Matthias Nieser,Jonathan Palacios,Konrad Polthier,Eugene Zhang",https://doi.org/10.1109/TVCG.2011.118
2012,N/A,Efficiently Computing Exact Geodesic Loops within Finite Steps.,N/A,"Shi-Qing Xin,Ying He,Chi-Wing Fu",https://doi.org/10.1109/TVCG.2011.119
2012,N/A,Transforming GIS Data into Functional Road Models for Large-Scale Traffic Simulation.,N/A,"David Wilkie,Jason Sewall,Ming C. Lin",https://doi.org/10.1109/TVCG.2011.116
