year,session,title,abstract,author,doi
2017,No Sessions,Analyzing Eye-Tracking Information in Visualization and Data Space: From Where on the Screen to What on the Screen,"Eye-tracking data is currently analyzed in the image space that gaze-coordinates were recorded in, generally with the help of overlays such as heatmaps or scanpaths, or with the help of manually defined areas of interest (AOI). Such analyses, which focus predominantly on where on the screen users are looking, require significant manual input and are not feasible for studies involving many subjects...","Sayeed Safayet Alam,Radu Jianu,",https://ieeexplore.ieee.org/document/7420740/
2017,No Sessions,Embedding Spatio-Temporal Information into Maps by Route-Zooming,"Analysis and exploration of spatio-temporal data such as traffic flow and vehicle trajectories have become important in urban planning and management. In this paper, we present a novel visualization technique called route-zooming that can embed spatio-temporal information into a map seamlessly for occlusion-free visualization of both spatial and temporal data. The proposed technique can broaden a ...","Guodao Sun,Ronghua Liang,Huamin Qu,Yingcai Wu,",https://ieeexplore.ieee.org/document/7420745/
2017,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,"Claudio T. Silva,",https://ieeexplore.ieee.org/document/7876894/
2017,No Sessions,Visualizing High-Dimensional Data: Advances in the Past Decade,"Massive simulations and arrays of sensing devices, in combination with increasing computing resources, have generated large, complex, high-dimensional datasets used to study phenomena across numerous fields of study. Visualization plays an important role in exploring such datasets. We provide a comprehensive survey of advances in high-dimensional data visualization that focuses on the past decade....","Shusen Liu,Dan Maljovec,Bei Wang,Peer-Timo Bremer,Valerio Pascucci,",https://ieeexplore.ieee.org/document/7784854/
2017,No Sessions,Comprehensive Modeling and Visualization of Cardiac Anatomy and Physiology from CT Imaging and Computer Simulations,"In clinical cardiology, both anatomy and physiology are needed to diagnose cardiac pathologies. CT imaging and computer simulations provide valuable and complementary data for this purpose. However, it remains challenging to gain useful information from the large amount of high-dimensional diverse data. The current tools are not adequately integrated to visualize anatomic and physiologic data from...","Guanglei Xiong,Peng Sun,Haoyin Zhou,Seongmin Ha,Bríain ó Hartaigh,Quynh A. Truong,James K. Min,",https://ieeexplore.ieee.org/document/7399768/
2017,No Sessions,Fauxvea: Crowdsourcing Gaze Location Estimates for Visualization Analysis Tasks,"We present the design and evaluation of a method for estimating gaze locations during the analysis of static visualizations using crowdsourcing. Understanding gaze patterns is helpful for evaluating visualizations and user behaviors, but traditional eye-tracking studies require specialized hardware and local users. To avoid these constraints, we developed a method called Fauxvea, which crowdsource...","Steven R. Gomez,Radu Jianu,Ryan Cabeen,Hua Guo,David H. Laidlaw,",https://ieeexplore.ieee.org/document/7414495/
2017,No Sessions,Vis-A-Ware: Integrating Spatial and Non-Spatial Visualization for Visibility-Aware Urban Planning,"3D visibility analysis plays a key role in urban planning for assessing the visual impact of proposed buildings on the cityscape. A call for proposals typically yields around 30 candidate buildings that need to be evaluated with respect to selected viewpoints. Current visibility analysis methods are very time-consuming and limited to a small number of viewpoints. Further, analysts neither have mea...","Thomas Ortner,Johannes Sorger,Harald Steinlechner,Gerd Hesina,Harald Piringer,Eduard Gröller,",https://ieeexplore.ieee.org/document/7390069/
2017,No Sessions,2016 Index IEEE Transactions on Visualization and Computer Graphics Vol. 22,No Abstract,,https://ieeexplore.ieee.orgNo doi
2017,No Sessions,IEEE Transactions on Visualization and Computer Graphics,No Abstract,,https://ieeexplore.ieee.orgNo doi
2017,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,"Cláudio T. Silva,",https://ieeexplore.ieee.orgNo doi
2017,No Sessions,The 2016 Visualization Career Award,No Abstract,"John Dill,",https://ieeexplore.ieee.orgNo doi
2017,No Sessions,The 2016 Visualization Technical Achievement Award,No Abstract,"David Ebert,",https://ieeexplore.ieee.orgNo doi
2017,No Sessions,SmartAdP: Visual Analytics of Large-scale Taxi Trajectories for Selecting Billboard Locations,"The problem of formulating solutions immediately and comparing them rapidly for billboard placements has plagued advertising planners for a long time, owing to the lack of efficient tools for in-depth analyses to make informed decisions. In this study, we attempt to employ visual analytics that combines the state-of-the-art mining and visualization techniques to tackle this problem using large-sca...","Dongyu Liu,Di Weng,Yuhong Li,Jie Bao,Yu Zheng,Huamin Qu,Yingcai Wu,",https://ieeexplore.ieee.org/document/7534856/
2017,No Sessions,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,"In this work we address the problem of retrieving potentially interesting matrix views to support the exploration of networks. We introduce Matrix Diagnostics (or Magnostics), following in spirit related approaches for rating and ranking other visualization techniques, such as Scagnostics for scatter plots. Our approach ranks matrix views according to the appearance of specific visual patterns, su...","Michael Behrisch,Benjamin Bach,Michael Hund,Michael Delz,Laura Von Rüden,Jean-Daniel Fekete,Tobias Schreck,",https://ieeexplore.ieee.org/document/7534849/
2017,No Sessions,A Grammar-based Approach for Modeling User Interactions and Generating Suggestions During the Data Exploration Process,"Despite the recent popularity of visual analytics focusing on big data, little is known about how to support users that use visualization techniques to explore multi-dimensional datasets and accomplish specific tasks. Our lack of models that can assist end-users during the data exploration process has made it challenging to learn from the user's interactive and analytical process. The ability to m...","Filip Dabek,Jesus J Caban,",https://ieeexplore.ieee.org/document/7534759/
2017,No Sessions,A Visual Analytics Approach for Categorical Joint Distribution Reconstruction from Marginal Projections,"Oftentimes multivariate data are not available as sets of equally multivariate tuples, but only as sets of projections into subspaces spanned by subsets of these attributes. For example, one may find data with five attributes stored in six tables of two attributes each, instead of a single table of five attributes. This prohibits the visualization of these data with standard high-dimensional metho...","Cong Xie,Wen Zhong,Klaus Mueller,",https://ieeexplore.ieee.org/document/7534792/
2017,No Sessions,Squares: Supporting Interactive Performance Analysis for Multiclass Classifiers,"Performance analysis is critical in applied machine learning because it influences the models practitioners produce. Current performance analysis tools suffer from issues including obscuring important characteristics of model behavior and dissociating performance from data. In this work, we present Squares, a performance visualization for multiclass classification problems. Squares supports estima...","Donghao Ren,Saleema Amershi,Bongshin Lee,Jina Suh,Jason D. Williams,",https://ieeexplore.ieee.org/document/7539404/
2018,No Sessions,Atom: A Grammar for Unit Visualizations,"Unit visualizations are a family of visualizations where every data item is represented by a unique visual mark-a visual unit-during visual encoding. For certain datasets and tasks, unit visualizations can provide more information, better match the user's mental model, and enable novel interactions compared to traditional aggregated visualizations. Current visualization grammars cannot fully descr...","Deokgun Park,Steven M. Drucker,Roland Fernandez,Niklas Elmqvist,",https://ieeexplore.ieee.org/document/8233127/
2018,No Sessions,LMap: Shape-Preserving Local Mappings for Biomedical Visualization,"Visualization of medical organs and biological structures is a challenging task because of their complex geometry and the resultant occlusions. Global spherical and planar mapping techniques simplify the complex geometry and resolve the occlusions to aid in visualization. However, while resolving the occlusions these techniques do not preserve the geometric context, making them less suitable for m...","Saad Nadeem,Xianfeng Gu,Arie E. Kaufman,",https://ieeexplore.ieee.org/document/8106712/
2018,No Sessions,Multi-Material Volume Rendering with a Physically-Based Surface Reflection Model,"Rendering techniques that increase realism in volume visualization help enhance perception of the 3D features in the volume data. While techniques focusing on high-quality global illumination have been extensively studied, few works handle the interaction of light with materials in the volume. Existing techniques for light-material interaction are limited in their ability to handle high-frequency ...","Oleg Igouchkine,Yubo Zhang,Kwan-Liu Ma,",https://ieeexplore.ieee.org/document/8226853/
2018,No Sessions,MultiStream: A Multiresolution Streamgraph Approach to Explore Hierarchical Time Series,"Multiple time series are a set of multiple quantitative variables occurring at the same interval. They are present in many domains such as medicine, finance, and manufacturing for analytical purposes. In recent years, streamgraph visualization (evolved from ThemeRiver) has been widely used for representing temporal evolution patterns in multiple time series. However, streamgraph as well as ThemeRi...","Erick Cuenca,Arnaud Sallaberry,Florence Y. Wang,Pascal Poncelet,",https://ieeexplore.ieee.org/document/8267086/
2018,No Sessions,Visualization in Meteorology—A Survey of Techniques and Tools for Data Analysis Tasks,"This article surveys the history and current state of the art of visualization in meteorology, focusing on visualization techniques and tools used for meteorological data analysis. We examine characteristics of meteorological data and analysis tasks, describe the development of computer graphics methods for visualization in meteorology from the 1960s to today, and visit the state of the art of vis...","Marc Rautenhaus,Michael Böttinger,Stephan Siemen,Robert Hoffman,Robert M. Kirby,Mahsa Mirzargar,Niklas Röber,Rüdiger Westermann,",https://ieeexplore.ieee.org/document/8126857/
2018,No Sessions,Cartogram Visualization for Bivariate Geo-Statistical Data,"We describe bivariate cartograms, a technique specifically designed to allow for the simultaneous comparison of two geo-statistical variables. Traditional cartograms are designed to show only a single statistical variable, but in practice, it is often useful to show two variables (e.g., the total sales for two competing companies) simultaneously. We illustrate bivariate cartograms using Dorling-st...","Sabrina Nusrat,Muhammad Jawaherul Alam,Carlos Scheidegger,Stephen Kobourov,",https://ieeexplore.ieee.org/document/8078198/
2018,No Sessions,Multiresolution Volume Filtering in the Tensor Compressed Domain,"Signal processing and filter operations are important tools for visual data processing and analysis. Due to GPU memory and bandwidth limitations, it is challenging to apply complex filter operators to large-scale volume data interactively. We propose a novel and fast multiscale compression-domain volume filtering approach integrated into an interactive multiresolution volume visualization framewor...","Rafael Ballester-Ripoll,David Steiner,Renato Pajarola,",https://ieeexplore.ieee.org/document/8100972/
2018,No Sessions,A Vector Field Design Approach to Animated Transitions,Animated transitions can be effective in explaining and exploring a small number of visualizations where there are drastic changes in the scene over a short interval of time. This is especially true if data elements cannot be visually distinguished by other means. Current research in animated transitions has mainly focused on linear transitions (all elements follow straight line paths) or enhancin...,"Yong Wang,Daniel Archambault,Carlos E. Scheidegger,Huamin Qu,",https://ieeexplore.ieee.org/document/8031015/
2018,No Sessions,Cluster-Based Visual Abstraction for Multivariate Scatterplots,"The use of scatterplots is an important method for multivariate data visualization. The point distribution on the scatterplot, along with variable values represented by each point, can help analyze underlying patterns in data. However, determining the multivariate data variation on a scatterplot generated using projection methods, such as multidimensional scaling, is difficult. Furthermore, the po...","Hongsen Liao,Yingcai Wu,Li Chen,Wei Chen,",https://ieeexplore.ieee.org/document/8047300/
2018,No Sessions,Pondering the Concept of Abstraction in (Illustrative) Visualization,"We explore the concept of abstraction as it is used in visualization, with the ultimate goal of understanding and formally defining it. Researchers so far have used the concept of abstraction largely by intuition without a precise meaning. This lack of specificity left questions on the characteristics of abstraction, its variants, its control, or its ultimate potential for visualization and, in pa...","Ivan Viola,Tobias Isenberg,",https://ieeexplore.ieee.org/document/8025425/
2018,No Sessions,VAUD: A Visual Analysis Approach for Exploring Spatio-Temporal Urban Data,"Urban data is massive, heterogeneous, and spatio-temporal, posing a substantial challenge for visualization and analysis. In this paper, we design and implement a novel visual analytics approach, Visual Analyzer for Urban Data (VAUD), that supports the visualization, querying, and exploration of urban data. Our approach allows for cross-domain correlation from multiple data sources by leveraging s...","Wei Chen,Zhaosong Huang,Feiran Wu,Minfeng Zhu,Huihua Guan,Ross Maciejewski,",https://ieeexplore.ieee.org/document/8054703/
2018,No Sessions,An Analysis of Automated Visual Analysis Classification: Interactive Visualization Task Inference of Cancer Genomics Domain Experts,"We show how mouse interaction log classification can help visualization toolsmiths understand how their tools are used “in the wild” through an evaluation of MAGI - a cancer genomics visualization tool. Our primary contribution is an evaluation of twelve visual analysis task classifiers, which compares predictions to task inferences made by pairs of genomics and visualization experts. Our evaluati...","Connor C. Gramazio,Jeff Huang,David H. Laidlaw,",https://ieeexplore.ieee.org/document/7999244/
2018,No Sessions,Keshif: Rapid and Expressive Tabular Data Exploration for Novices,"General purpose graphical interfaces for data exploration are typically based on manual visualization and interaction specifications. While designing manual specification can be very expressive, it demands high efforts to make effective decisions, therefore reducing exploratory speed. Instead, principled automated designs can increase exploratory speed, decrease learning efforts, help avoid ineffe...","Mehmet Adil Yalçın,Niklas Elmqvist,Benjamin B. Bederson,",https://ieeexplore.ieee.org/document/7968338/
2018,No Sessions,Low-Rank Matrix Completion to Reconstruct Incomplete Rendering Images,"Path tracing provides photo-realistic rendering in many applications but intermediate previsualization often suffers from distracting noise. Since the fundamental underlying problem is insufficient samples, we exploit the coherence of the visual signal to reconstruct missing samples, using a low-rank matrix completion framework. We present novel methods to construct low rank matrices for incomplet...","Ping Liu,John Lewis,Taehyun Rhee,",https://ieeexplore.ieee.org/document/7967887/
2018,No Sessions,Perceptual Biases in Font Size as a Data Encoding,"Many visualizations, including word clouds, cartographic labels, and word trees, encode data within the sizes of fonts. While font size can be an intuitive dimension for the viewer, using it as an encoding can introduce factors that may bias the perception of the underlying values. Viewers might conflate the size of a word's font with a word's length, the number of letters it contains, or with the...","Eric Alexander,Chih-Ching Chang,Mariana Shimabukuro,Steven Franconeri,Christopher Collins,Michael Gleicher,",https://ieeexplore.ieee.org/document/7968319/
2018,No Sessions,Towards High-Quality Visualization of Superfluid Vortices,"Superfluidity is a special state of matter exhibiting macroscopic quantum phenomena and acting like a fluid with zero viscosity. In such a state, superfluid vortices exist as phase singularities of the model equation with unique distributions. This paper presents novel techniques to aid the visual understanding of superfluid vortices based on the state-of-the-art non-linear Klein-Gordon equation, ...","Yulong Guo,Xiaopei Liu,Chi Xiong,Xuemiao Xu,Chi-Wing Fu,",https://ieeexplore.ieee.org/document/7959130/
2018,No Sessions,MemAxes: Visualization and Analytics for Characterizing Complex Memory Performance Behaviors,"Memory performance is often a major bottleneck for high-performance computing (HPC) applications. Deepening memory hierarchies, complex memory management, and non-uniform access times have made memory performance behavior difficult to characterize, and users require novel, sophisticated tools to analyze and optimize this aspect of their codes. Existing tools target only specific factors of memory ...","Alfredo Giménez,Todd Gamblin,Ilir Jusufi,Abhinav Bhatele,Martin Schulz,Peer-Timo Bremer,Bernd Hamann,",https://ieeexplore.ieee.org/document/7955092/
2018,No Sessions,Radian: Visual Exploration of Traceroutes,"Several projects deploy probes in the Internet. Probes are systems that continuously perform traceroutes and other networking measurements (e.g., ping) towards selected targets. Measurements can be stored and analyzed to gain knowledge on several aspects of the Internet, but making sense of such data requires suitable methods and tools for exploration and visualization. We present Radian, a tool t...","Massimo Candela,Marco Di Bartolomeo,Giuseppe Di Battista,Claudio Squarcella,",https://ieeexplore.ieee.org/document/7953527/
2018,No Sessions,Erratum,"The IEEE Transactions on Visualization and Computer Graphics (TVCG) November 2016 issue, contains a special section featuring papers presented at the IEEE International Symposium on Mixed and Augmented Reality 2016. Unfortunately, the welcome message contributed by the guest editors of this special section, Wolfgang Broll, Hideo Saito, and J. Edward Swan II, was accidentially omitted. The November...","Dieter Schmalstieg,",https://ieeexplore.ieee.org/document/8365872/
2018,No Sessions,Indexed-Points Parallel Coordinates Visualization of Multivariate Correlations,"We address the problem of visualizing multivariate correlations in parallel coordinates. We focus on multivariate correlation in the form of linear relationships between multiple variables. Traditional parallel coordinates are well prepared to show negative correlations between two attributes by distinct visual patterns. However, it is difficult to recognize positive correlations in parallel coord...","Liang Zhou,Daniel Weiskopf,",https://ieeexplore.ieee.org/document/7911335/
2018,No Sessions,A Perception-Driven Approach to Supervised Dimensionality Reduction for Visualization,"Dimensionality reduction (DR) is a common strategy for visual analysis of labeled high-dimensional data. Low-dimensional representations of the data help, for instance, to explore the class separability and the spatial distribution of the data. Widely-used unsupervised DR methods like PCA do not aim to maximize the class separation, while supervised DR methods like LDA often assume certain spatial...","Yunhai Wang,Kang Feng,Xiaowei Chu,Jian Zhang,Chi-Wing Fu,Michael Sedlmair,Xiaohui Yu,Baoquan Chen,",https://ieeexplore.ieee.org/document/7920403/
2018,No Sessions,Visual Analysis of Inclusion Dynamics in Two-Phase Flow,"In single-phase flow visualization, research focuses on the analysis of vector field properties. In two-phase flow, in contrast, analysis of the phase components is typically of major interest. So far, visualization research of two-phase flow concentrated on proper interface reconstruction and the analysis thereof. In this paper, we present a novel visualization technique that enables the investig...","Grzegorz Karol Karch,Fabian Beck,Moritz Ertl,Christian Meister,Kathrin Schulte,Bernhard Weigand,Thomas Ertl,Filip Sadlo,",https://ieeexplore.ieee.org/document/7895170/
2018,No Sessions,IEEE Transactions on Visualization and Computer Graphics,No Abstract,,https://ieeexplore.ieee.orgNo doi
2018,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,"Cláudio T. Silva,",https://ieeexplore.ieee.orgNo doi
2018,No Sessions,A Data Model and Task Space for Data of Interest (DOI) Eye-Tracking Analyses,"Eye-tracking data is traditionally analyzed by looking at where on a visual stimulus subjects fixate, or, to facilitate more advanced analyses, by using area-of-interests (AOI) defined onto visual stimuli. Recently, there is increasing interest in methods that capture what users are looking at rather than where they are looking. By instrumenting visualization code that transforms a data model into...","Radu Jianu,Sayeed Safayet Alam,",https://ieeexplore.ieee.org/document/7845707/
2018,No Sessions,Data Flow Analysis and Visualization for Spatiotemporal Statistical Data without Trajectory Information,"Geographic visualization research has focused on a variety of techniques to represent and explore spatiotemporal data. The goal of those techniques is to enable users to explore events and interactions over space and time in order to facilitate the discovery of patterns, anomalies and relationships within the data. However, it is difficult to extract and visualize data flow patterns over time for ...","Seokyeon Kim,Seongmin Jeong,Insoo Woo,Yun Jang,Ross Maciejewski,David S. Ebert,",https://ieeexplore.ieee.org/document/7847429/
2018,No Sessions,DSPCP: A Data Scalable Approach for Identifying Relationships in Parallel Coordinates,"Parallel coordinates plots (PCPs) are a well-studied technique for exploring multi-attribute datasets. In many situations, users find them a flexible method to analyze and interact with data. Unfortunately, using PCPs becomes challenging as the number of data items grows large or multiple trends within the data mix in the visualization. The resulting overdraw can obscure important features. A numb...","Hoa Nguyen,Paul Rosen,",https://ieeexplore.ieee.org/document/7836349/
2018,No Sessions,Evaluating Interactive Graphical Encodings for Data Visualization,"User interfaces for data visualization often consist of two main components: control panels for user interaction and visual representation. A recent trend in visualization is directly embedding user interaction into the visual representations. For example, instead of using control panels to adjust visualization parameters, users can directly adjust basic graphical encodings (e.g., changing distanc...","Bahador Saket,Arjun Srinivasan,Eric D. Ragan,Alex Endert,",https://ieeexplore.ieee.org/document/7875127/
2018,No Sessions,StreamMap: Smooth Dynamic Visualization of High-Density Streaming Points,"Interactive visualization of streaming points for real-time scatterplots and linear blending of correlation patterns is increasingly becoming the dominant mode of visual analytics for both big data and streaming data from active sensors and broadcasting media. To better visualize and interact with inter-stream patterns, it is generally necessary to smooth out gaps or distortions in the streaming d...","Chenhui Li,George Baciu,Yu Han,",https://ieeexplore.ieee.org/document/7852440/
2018,No Sessions,Evaluating Cartogram Effectiveness,"Cartograms are maps in which areas of geographic regions, such as countries and states, appear in proportion to some variable of interest, such as population or income. Cartograms are popular visualizations for geo-referenced data that have been used for over a century to illustrate patterns and trends in the world around us. Despite the popularity of cartograms, and the large number of cartogram ...","Sabrina Nusrat,Md. Jawaherul Alam,Stephen Kobourov,",https://ieeexplore.ieee.org/document/7792176/
2018,No Sessions,Line Graph or Scatter Plot? Automatic Selection of Methods for Visualizing Trends in Time Series,"Line graphs are usually considered to be the best choice for visualizing time series data, whereas sometimes also scatter plots are used for showing main trends. So far there are no guidelines that indicate which of these visualization methods better display trends in time series for a given canvas. Assuming that the main information in a time series is its overall trend, we propose an algorithm t...","Yunhai Wang,Fubo Han,Lifeng Zhu,Oliver Deussen,Baoquan Chen,",https://ieeexplore.ieee.org/document/7817898/
2018,No Sessions,2017 Index IEEE Transactions on Visualization and Computer Graphics Vol. 23,No Abstract,,https://ieeexplore.ieee.orgNo doi
2018,No Sessions,IEEE Transactions on Visualization and Computer Graphics,No Abstract,,https://ieeexplore.ieee.orgNo doi
2018,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,"Cláudio T. Silva,",https://ieeexplore.ieee.orgNo doi
2018,No Sessions,The 2017 Visualization Career Award,No Abstract,"Charles Hansen,",https://ieeexplore.ieee.orgNo doi
2018,No Sessions,The 2017 Visualization Technical Achievement Award,No Abstract,"Jeffrey Heer,",https://ieeexplore.ieee.orgNo doi
2018,No Sessions,Towards a Systematic Combination of Dimension Reduction and Clustering in Visual Analytics,"Dimension reduction algorithms and clustering algorithms are both frequently used techniques in visual analytics. Both families of algorithms assist analysts in performing related tasks regarding the similarity of observations and finding groups in datasets. Though initially used independently, recent works have incorporated algorithms from each family into the same visualization systems. However,...","John Wenskovitch,Ian Crandell,Naren Ramakrishnan,Leanna House,Scotland Leman,Chris North,",https://ieeexplore.ieee.org/document/8019882/
2019,No Sessions,Message from the Editor-in-Chief and from the Associate Editor-in-Chief,"Welcome to the November 2019 issue of the IEEE Transactions on Visualization and Computer Graphics (TVCG). This issue contains selected papers accepted at the IEEE International Symposium on Mixed and Augmented Reality (ISMAR), held this year in Beijing, China from October 14 to October 18, 2019.","Klaus Mueller,Doug Bowman,",https://ieeexplore.ieee.org/document/8855103/
2019,No Sessions,Extreme-Scale Stochastic Particle Tracing for Uncertain Unsteady Flow Visualization and Analysis,We present an efficient and scalable solution to estimate uncertain transport behaviors - stochastic flow maps (SFMs) - for visualizing and analyzing uncertain unsteady flows. Computing flow maps from uncertain flow fields is extremely expensive because it requires many Monte Carlo runs to trace densely seeded particles in the flow. We reduce the computational cost by decoupling the time dependenc...,"Hanqi Guo,Wenbin He,Sangmin Seo,Han-Wei Shen,Emil Mihai Constantinescu,Chunhui Liu,Tom Peterka,",https://ieeexplore.ieee.org/document/8419325/
2019,No Sessions,Measuring and Modeling the Feature Detection Threshold Functions of Colormaps,"Pseudocoloring is one of the most common techniques used in scientific visualization. To apply pseudocoloring to a scalar field, the field value at each point is represented using one of a sequence of colors (called a colormap). One of the principles applied in generating colormaps is uniformity and previously the main method for determining uniformity has been the application of uniform color spa...","Colin Ware,Terece L. Turton,Roxana Bujack,Francesca Samsel,Piyush Shrivastava,David H. Rogers,",https://ieeexplore.ieee.org/document/8413174/
2019,No Sessions,Preserving Command Line Workflow for a Package Management System Using ASCII DAG Visualization,"Package managers provide ease of access to applications by removing the time-consuming and sometimes completely prohibitive barrier of successfully building, installing, and maintaining the software for a system. A package dependency contains dependencies between all packages required to build and run the target software. Package management system developers, package maintainers, and users may con...","Katherine E. Isaacs,Todd Gamblin,",https://ieeexplore.ieee.org/document/8419271/
2019,No Sessions,Visualization and Visual Analysis of Ensemble Data: A Survey,"Over the last decade, ensemble visualization has witnessed a significant development due to the wide availability of ensemble data, and the increasing visualization needs from a variety of disciplines. From the data analysis point of view, it can be observed that many ensemble visualization works focus on the same facet of ensemble data, use similar data aggregation or uncertainty modeling methods...","Junpeng Wang,Subhashis Hazarika,Cheng Li,Han-Wei Shen,",https://ieeexplore.ieee.org/document/8405549/
2019,No Sessions,A Model of Spatial Directness in Interactive Visualization,"We discuss the concept of directness in the context of spatial interaction with visualization. In particular, we propose a model that allows practitioners to analyze and describe the spatial directness of interaction techniques, ultimately to be able to better understand interaction issues that may affect usability. To reach these goals, we distinguish between different types of directness. Each t...","Stefan Bruckner,Tobias Isenberg,Timo Ropinski,Alexander Wiebel,",https://ieeexplore.ieee.org/document/8395068/
2019,No Sessions,Decal-Lenses: Interactive Lenses on Surfaces for Multivariate Visualization,"We present decal-lenses, a new interaction technique that extends the concept of magic lenses to augment and manage multivariate visualizations on arbitrary surfaces. Our object-space lenses follow the surface geometry and allow the user to change the point of view during data exploration while maintaining a spatial reference to positions where one or more lenses were placed. Each lens delimits sp...","Allan Rocha,Julio Daniel Silva,Usman R. Alim,Sheelagh Carpendale,Mario Costa Sousa,",https://ieeexplore.ieee.org/document/8396300/
2019,No Sessions,"Multidimensional Projection for Visual Analytics: Linking Techniques with Distortions, Tasks, and Layout Enrichment","Visual analysis of multidimensional data requires expressive and effective ways to reduce data dimensionality to encode them visually. Multidimensional projections (MDP) figure among the most important visualization techniques in this context, transforming multidimensional data into scatter plots whose visual patterns reflect some notion of similarity in the original data. However, MDP come with d...","Luis Gustavo Nonato,Michaël Aupetit,",https://ieeexplore.ieee.org/document/8383983/
2019,No Sessions,A Semantic-Based Method for Visualizing Large Image Collections,"Interactive visualization of large image collections is important and useful in many applications, such as personal album management and user profiling on images. However, most prior studies focus on using low-level visual features of images, such as texture and color histogram, to create visualizations without considering the more important semantic information embedded in images. This paper prop...","Xiao Xie,Xiwen Cai,Junpei Zhou,Nan Cao,Yingcai Wu,",https://ieeexplore.ieee.org/document/8358974/
2019,No Sessions,Popup-Plots: Warping Temporal Data Visualization,"Temporal data visualization is used to analyze dependent variables that vary over time, with time being an independent variable. Visualizing temporal data is inherently difficult, due to the many aspects that need to be communicated to the users (e.g., time and variable changes). This is an important topic in visualization, and a wide range of visualization techniques dealing with different tasks ...","Johanna Schmidt,Dominik Fleischmann,Bernhard Preim,Norbert Brändle,Gabriel Mistelbauer,",https://ieeexplore.ieee.org/document/8368315/
2019,No Sessions,Bridging Text Visualization and Mining: A Task-Driven Survey,"Visual text analytics has recently emerged as one of the most prominent topics in both academic research and the commercial world. To provide an overview of the relevant techniques and analysis tasks, as well as the relationships between them, we comprehensively analyzed 263 visualization papers and 4,346 mining papers published between 1992-2017 in two fields: visualization and text mining. From ...","Shixia Liu,Xiting Wang,Christopher Collins,Wenwen Dou,Fangxin Ouyang,Mennatallah El-Assady,Liu Jiang,Daniel A. Keim,",https://ieeexplore.ieee.org/document/8356097/
2019,No Sessions,Task-Based Effectiveness of Basic Visualizations,"Visualizations of tabular data are widely used; understanding their effectiveness in different task and data contexts is fundamental to scaling their impact. However, little is known about how basic tabular data visualizations perform across varying data analysis tasks. In this paper, we report results from a crowdsourced experiment to evaluate the effectiveness of five small scale (5-34 data poin...","Bahador Saket,Alex Endert,Çağatay Demiralp,",https://ieeexplore.ieee.org/document/8354901/
2019,No Sessions,Comparison of Projective Augmented Reality Concepts to Support Medical Needle Insertion,"Augmented reality (AR) is a promising tool to improve instrument navigation in needle-based interventions. Limited research has been conducted regarding suitable navigation visualizations. In this work, three navigation concepts based on existing approaches were compared in a user study using a projective AR setup. Each concept was implemented with three different scales for accuracy-to-color mapp...","Florian Heinrich,Fabian Joeres,Kai Lawonn,Christian Hansen,",https://ieeexplore.ieee.org/document/8667734/
2019,No Sessions,Stippling of 2D Scalar Fields,"We propose a technique to represent two-dimensional data using stipples. While stippling is often regarded as an illustrative method, we argue that it is worth investigating its suitability for the visualization domain. For this purpose, we generalize the Linde-Buzo-Gray stippling algorithm for information visualization purposes to encode continuous and discrete 2D data. Our proposed modifications...","Jochen Görtler,Marc Spicker,Christoph Schulz,Daniel Weiskopf,Oliver Deussen,",https://ieeexplore.ieee.org/document/8667696/
2019,No Sessions,Relaxing Dense Scatter Plots with Pixel-Based Mappings,"Scatter plots are the most commonly employed technique for the visualization of bivariate data. Despite their versatility and expressiveness in showing data aspects, such as clusters, correlations, and outliers, scatter plots face a main problem. For large and dense data, the representation suffers from clutter due to overplotting. This is often partially solved with the use of density plots. Yet,...","Renata G. Raidou,M. Eduard Gröller,Martin Eisemann,",https://ieeexplore.ieee.org/document/8667672/
2019,No Sessions,Visualization of Cultural Heritage Collection Data: State of the Art and Future Challenges,"After decades of digitization, large cultural heritage collections have emerged on the web, which contain massive stocks of content from galleries, libraries, archives, and museums. This increase in digital cultural heritage data promises new modes of analysis and increased levels of access for academic scholars and casual users alike. Going beyond the standard representations of search-centric an...","Florian Windhager,Paolo Federico,Günther Schreder,Katrin Glinka,Marian Dörk,Silvia Miksch,Eva Mayr,",https://ieeexplore.ieee.org/document/8352050/
2019,No Sessions,IEEE Transactions on Visualization and Computer Graphics,No Abstract,,https://ieeexplore.ieee.orgNo doi
2019,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,,https://ieeexplore.ieee.org/document/8676206/
2019,No Sessions,You or Me? Personality Traits Predict Sacrificial Decisions in an Accident Situation,"Emergency situations during car driving sometimes force the driver to make a sudden decision. Predicting these decisions will have important applications in updating risk analyses in insurance applications, but also can give insights for drafting autonomous vehicle guidelines. Studying such behavior in experimental settings, however, is limited by ethical issues as it would endanger peoples' lives...","Ju Uijong,June Kang,Christian Wallraven,",https://ieeexplore.ieee.org/document/8651471/
